iso3,year,e_prev_100k,e_prev_100k_lo,e_prev_100k_hi,e_inc_num,e_inc_num_lo,e_inc_num_hi,c_cdr,c_cdr_lo,c_cdr_hi,e_tbhiv_prct,e_tbhiv_prct_lo,e_tbhiv_prct_hi
KEN,1995,413.7847917360073,345.99683728609756,491.3966138102735,46000,44000,47000,62,60,64,63,57,69
KEN,1996,415.03475265655106,346.16450178252234,495.9282853507846,52000,51000,54000,67,65,69,64,57,70
KEN,1997,414.40580050079785,344.75029553340244,497.9036214820442,60000,58000,62000,66,64,68,64,57,70
KEN,1998,413.11013193875004,343.16198180967683,498.7795735659781,69000,67000,71000,71,69,73,63,57,69
KEN,1999,412.1733795236694,341.0948006433683,498.92386424860837,79000,77000,81000,73,71,75,62,56,68
KEN,2000,412.6383544457289,340.7616695055701,502.83716640717256,139000,56000,259000,46,25,110,69,50,85
KEN,2001,415.8068398571764,343.5682109666282,505.2887754388677,159000,57000,312000,46,23,130,62,42,80
KEN,2002,420.3534356034864,348.19154372541857,509.8761072794778,175000,57000,357000,46,22,140,57,37,76
KEN,2003,424.6951124760016,351.8398189429143,514.0996090057266,206000,54000,456000,46,21,170,54,33,74
KEN,2004,427.32962210087214,354.7944526034651,517.0724964885553,221000,54000,501000,46,20,190,52,31,72
KEN,2005,426.7939021872013,353.78875681741624,516.1532819564371,226000,56000,510000,45,20,180,52,31,72
KEN,2006,420.585044057373,348.85109828078106,505.509878080279,239000,56000,549000,45,20,190,52,52,52
KEN,2007,409.33042452915964,340.87177535007,489.54922558503324,235000,60000,525000,45,20,180,48,48,48
KEN,2008,396.1678809966604,331.38522816639943,471.99129174557424,221000,66000,467000,45,21,150,45,42,48
KEN,2009,384.35381264848655,322.5038981004621,455.7708955152271,228000,68000,483000,45,21,150,44,42,46
KEN,2010,377.1973604485289,315.7097270041903,447.730716340147,220000,72000,449000,45,22,140,41,37,45
KEN,2011,373.9762898787171,313.7811225919783,440.8761186813277,216000,76000,428000,45,23,130,39,39,40
KEN,2012,371.96602536756416,312.496578784276,436.64396806411946,206000,79000,392000,45,24,120,38,38,38
KEN,2013,371.0810704599759,311.82822090672033,436.11707788158964,198000,82000,366000,45,25,110,37,37,38
KEN,2014,371.30912440515056,312.90087229393805,437.94488972350626,194000,84000,349000,45,25,110,36,35,36
KEN,2015,372.61213997994815,314.5886872776689,441.16764330717064,178000,85000,305000,46,27,95,33,33,34
KEN,2016,373.37934525317695,315.6325130742266,442.63798740186274,167000,86000,274000,46,28,89,31,31,32
KEN,2017,374.72371367399114,317.6083899151105,445.5162926146507,156000,86000,247000,54,34,98,29,28,29
KEN,2018,377.1001177177392,318.5950458709761,449.403877170898,146000,85000,223000,65,42,110,27,27,27
KEN,2019,378.88856633557435,317.96283884841057,455.6037266839125,136000,83000,202000,62,42,100,26,26,26
KGZ,1990,160.00944588052735,134.5445789719697,187.20418415773568,4200,3800,4600,55,50,61,0.02,0.02,0.02
KGZ,1991,162.6808135207213,137.31543400577343,190.77936763019576,4700,4400,5000,54,50,58,0.03,0.03,0.03
KGZ,1992,165.93987962412766,139.90881138350895,195.3450596111837,5300,5000,5600,49,46,52,0.04,0.03,0.04
KGZ,1993,169.73074750509613,142.22034658250288,202.28536278283423,6000,5600,6400,40,38,43,0.05,0.04,0.05
KGZ,1994,174.10554719510705,144.46271908333034,211.16978475461747,6800,6300,7300,40,37,43,0.06,0.06,0.06
KGZ,1995,178.99766582015098,146.68395989741126,220.77129667687808,7800,7200,8300,44,41,47,0.08,0.07,0.08
KGZ,1996,185.8789444361448,151.64051579001324,232.92067966288394,8800,8200,9400,47,44,50,0.1,0.09,0.1
KGZ,1997,195.14797215161397,155.96632869789693,248.17783215824403,9800,9200,11000,53,49,57,0.13,0.12,0.14
KGZ,1998,204.89845867699492,159.51969092666042,265.7566090746872,11000,10000,12000,53,49,57,0.17,0.16,0.18
KGZ,1999,213.52581853164259,160.70781851480788,284.74593368376463,12000,11000,12000,55,51,59,0.22,0.2,0.23
KGZ,2000,219.08819357769582,159.7245546134729,297.5251078607555,7200,5800,8600,87,72,110,0.04,0,0.23
KGZ,2001,220.56342483140378,159.53088929866345,297.8976366828344,7700,6200,9400,87,71,110,0.09,0,0.29
KGZ,2002,218.88248475792568,156.0035848666698,296.9917785318939,7700,6200,9300,86,71,110,0.19,0.04,0.46
KGZ,2003,215.129906490122,152.4155148944101,291.83104092237085,7400,6000,9000,180,150,220,0.33,0.09,0.72
KGZ,2004,210.4953883456225,144.51688161893634,287.7853048659042,7200,5900,8600,85,71,100,0.52,0.17,1.1
KGZ,2005,206.28954714376502,138.151145549322,286.03210200225595,7400,6100,9000,85,71,100,0.75,0.27,1.5
KGZ,2006,201.94360384368144,142.09926591138552,271.1921575077769,7300,6000,8700,85,71,100,1,0.38,2
KGZ,2007,196.59522829544093,145.124220509369,255.84523909830727,7200,5900,8500,85,71,100,1.3,0.49,2.6
KGZ,2008,190.5868750909062,145.3628617960968,242.86339896968812,7900,6400,9600,85,71,110,1.8,1.5,2.1
KGZ,2009,184.29664807519197,143.5907417360354,230.6359733134916,6900,5800,8200,86,73,100,1.4000000000000001,1.1,1.7000000000000002
KGZ,2010,178.0963140238048,139.94072629028176,222.12369990478055,6600,5500,7700,86,73,100,2.2,0.81,4.2
KGZ,2011,171.0804790475823,138.78127435054597,208.78274630479248,6900,5800,8100,86,73,100,2.3000000000000003,1.9000000000000001,2.7
KGZ,2012,162.67764878819523,132.17467230197005,198.16389634877248,7100,6000,8400,87,74,100,2.2,1.8,2.6
KGZ,2013,153.83635526453673,120.41346862472733,190.13911188176843,8100,6600,9800,87,72,110,2.7,1,5.1000000000000005
KGZ,2014,145.41373406651365,106.09295581443878,186.3058429175771,7300,6100,8600,87,74,100,3.1,2.7,3.6
KGZ,2015,138.38724841391763,92.29938364599897,186.57574757387704,8000,6600,9600,88,73,110,3.1,2.7,3.5
KGZ,2016,132.03141418023242,85.17121487400621,182.28925734793484,8000,6600,9500,88,74,110,3.4000000000000004,2.9000000000000004,3.8000000000000003
KGZ,2017,126.58859265856934,77.92214584466291,181.12559240203458,7600,6400,8900,88,75,100,3.6,3.2,4.1000000000000005
KGZ,2018,122.46760608866711,71.83054256212837,178.05077770326722,7200,6100,8400,88,76,100,3.2,2.8000000000000003,3.7
KGZ,2019,118.98825344234538,66.81583738861748,175.98703356640658,7000,6000,8000,88,76,100,2.3000000000000003,1.9000000000000001,2.6
KHM,1990,587.2334810945114,521.3191746594026,662.9176890426578,53000,45000,60000,12,11,14,0.23,0.19,0.28
KHM,1991,592.7845383680177,526.7272518206532,667.2836432448398,54000,48000,60000,20,18,22,0.65,0.53,0.78
KHM,1992,597.8796516593452,531.9960789871437,673.5400609508735,56000,51000,61000,29,26,32,1.7000000000000002,1.4000000000000001,2.1
KHM,1993,602.0106877632084,535.1790045925828,681.3307202052777,58000,53000,62000,23,21,25,3.6,3,4.4
KHM,1994,604.4723522997837,535.6978257776724,688.4616034909778,60000,55000,64000,25,24,28,5.9,4.9,7.1000000000000005
KHM,1995,604.8941488543552,533.7387225605753,691.4398112565184,62000,57000,67000,24,22,26,8.1,6.6000000000000005,9.700000000000001
KHM,1996,604.0516251147446,532.5309787370468,692.149090685783,64000,59000,69000,23,22,25,9.8,8,12
KHM,1997,602.8689541416848,531.4898806736513,690.5600683332437,66000,61000,71000,24,22,26,11,8.8,13
KHM,1998,601.157549863759,528.1859737259105,690.0343472426629,68000,62000,73000,25,23,27,11,9.200000000000001,14
KHM,1999,599.463210130771,525.7380282517411,692.2323496895845,69000,63000,76000,28,25,31,11,9.4,14
KHM,2000,597.6173191772884,521.6586990214572,693.4339125534916,70000,26000,136000,27,14,72,11,9.3,14
KHM,2001,591.0188191267921,517.2799523030652,680.5476072219315,70000,27000,133000,27,14,72,11,8.9,13
KHM,2002,578.465585026276,507.02608758529345,663.8521266962146,69000,27000,131000,35,19,90,10,8.5,13
KHM,2003,564.1740770353529,494.1366615563514,646.2355234522101,69000,28000,128000,41,22,100,9.9,8,12
KHM,2004,552.8735812195341,483.07341612336995,636.2013448449015,68000,28000,125000,45,25,110,9.3,7.6000000000000005,11
KHM,2005,548.0362613205164,476.5179249705386,632.6323597243372,68000,29000,122000,53,29,120,8.8,7.2,11
KHM,2006,547.4926084652612,477.28841675014246,629.733140641881,67000,30000,119000,52,29,120,8.4,6.9,10
KHM,2007,546.6408820264076,476.22558140320393,629.2964794899211,66000,30000,116000,54,31,120,8.200000000000001,6.7,9.8
KHM,2008,545.9931596566362,475.1311720093447,628.3748095961668,65000,30000,112000,60,35,130,8.3,6.4,10
KHM,2009,543.7401579895586,473.41903837688574,626.4270590223298,64000,31000,109000,61,36,130,7.6000000000000005,6.4,8.9
KHM,2010,540.1951196203431,468.23106295319553,624.8255131675244,63000,31000,106000,64,38,130,6.300000000000001,5.1000000000000005,7.6000000000000005
KHM,2011,532.5399507478288,465.6511062682197,614.3274422320785,62000,31000,103000,62,38,120,5.1000000000000005,4.9,5.300000000000001
KHM,2012,519.591243832091,454.25703275122936,598.3373126332709,61000,32000,100000,66,40,130,4.4,4.2,4.6000000000000005
KHM,2013,504.16209181124077,439.69025254736806,581.5896032788588,60000,32000,96000,63,39,120,3.9000000000000004,3.7,4.1000000000000005
KHM,2014,488.53558710860375,424.0844948363287,564.9678431430191,58000,32000,92000,74,47,140,2.7,2.5,2.8000000000000003
KHM,2015,475.5485045351667,411.18837164757855,553.0896095453247,56000,32000,88000,62,40,110,2.5,2.3000000000000003,2.7
KHM,2016,460.3320539516065,398.4162715410312,532.6738007210768,54000,32000,83000,62,40,110,2.5,2.3000000000000003,2.7
KHM,2017,450.99413851839284,387.8984324253476,525.6010425245378,52000,31000,78000,66,44,110,2.5,2.3000000000000003,2.7
KHM,2018,452.9457085545602,391.43279673582686,527.536883678784,49000,31000,72000,58,40,93,2.1,2,2.3000000000000003
KHM,2019,460.3757029791839,396.5233645751193,539.1571094817849,47000,30000,66000,64,45,99,2.7,2.5,2.8000000000000003
KIR,1990,455.5731020010997,398.46503023667896,513.7919686214359,84,67,100,81,66,100,NA,NA,NA
KIR,1991,454.18647794244754,399.6098267819311,513.0295745292132,110,85,130,84,68,110,NA,NA,NA
KIR,1992,451.1703073603332,398.0281311735835,509.15638532414175,140,120,170,71,59,86,NA,NA,NA
KIR,1993,447.38696844351415,395.36990126531595,504.51439118855404,200,180,230,49,43,56,NA,NA,NA
KIR,1994,443.56061704222503,391.06830139224445,498.76422404475903,300,240,370,85,69,110,NA,NA,NA
KIR,1995,440.18583219193545,388.19499554232743,496.285746743526,390,320,470,NA,NA,NA,NA,NA,NA
KIR,1996,436.3673238373704,386.2007663798129,491.9354775229811,460,380,550,71,59,86,NA,NA,NA
KIR,1997,431.18352256156425,382.43040330035666,487.27885209267805,480,370,610,96,76,130,NA,NA,NA
KIR,1998,425.61970517168703,377.0731586794126,482.90420636552886,440,370,510,63,54,75,NA,NA,NA
KIR,1999,420.56753969660184,372.51047702503257,476.62933209920845,370,300,440,69,58,84,NA,NA,NA
KIR,2000,416.9798368105646,367.58559701423735,472.69975570502356,330,260,410,76,62,95,NA,NA,NA
KIR,2001,414.71626962062675,367.199449558157,469.48624806345896,250,210,290,76,65,89,NA,NA,NA
KIR,2002,412.58509817868116,366.1900662773595,467.39934339884917,260,220,300,76,65,89,NA,NA,NA
KIR,2003,410.9770875669762,364.1231834818709,466.57844010111995,380,300,470,75,61,96,NA,NA,NA
KIR,2004,410.21379049237817,363.91466169452735,465.88939710738833,410,320,520,75,60,98,NA,NA,NA
KIR,2005,410.6770950736759,363.6093141691842,468.0267904906725,440,330,560,75,59,99,NA,NA,NA
KIR,2006,411.8093683915365,364.73592944088614,469.36607303124333,500,370,660,75,58,100,NA,NA,NA
KIR,2007,413.0147160208674,366.1898230962959,469.93294876507343,440,340,560,76,60,99,NA,NA,NA
KIR,2008,414.50776482903586,367.3980572339382,470.9092752687379,440,340,550,76,60,98,NA,NA,NA
KIR,2009,416.38792804814,368.71774777943983,471.89218672167175,360,300,440,76,63,94,1,0.81,1.2000000000000002
KIR,2010,418.84259510487107,370.7629875510235,475.1176980513976,380,300,450,76,63,94,0.68,0.58,0.78
KIR,2011,422.3623550160471,375.2384300311824,478.0130139174365,450,350,560,76,61,98,0,0,0.53
KIR,2012,426.67577634619005,378.3886271763909,482.6181280725756,450,350,570,76,61,98,NA,NA,NA
KIR,2013,431.2528212507888,382.6254418981058,487.70992551445465,530,400,690,76,59,100,0,0,0.45
KIR,2014,435.54550520279247,386.49373193232265,491.57491817658155,540,410,700,76,59,100,NA,NA,NA
KIR,2015,439.1333870470358,389.8294534247192,494.960576282697,650,460,880,76,57,110,NA,NA,NA
KIR,2016,442.5867084559325,392.3997623051825,497.3037045874811,680,480,920,76,56,110,NA,NA,NA
KIR,2017,444.4873297892168,393.89202142137856,497.2710501798134,510,390,640,76,60,98,NA,NA,NA
KIR,2018,440.7010555408502,392.0262895867764,492.9932428306568,430,350,520,76,63,94,NA,NA,NA
KIR,2019,431.0741042993613,380.2645043175471,486.38684993249393,540,410,680,76,60,99,NA,NA,NA
KNA,1990,81.94125577240781,67.96172766596922,97.41461909009608,0.44,0.39,0.5,0,0,0,NA,NA,NA
KNA,1991,81.01426902738189,67.38026294891735,96.4142264254417,2,1.8,2.3000000000000003,49,43,56,NA,NA,NA
KNA,1992,79.91956068720359,66.58051446558028,95.9238535202526,3.3000000000000003,2.9000000000000004,3.8000000000000003,120,110,140,NA,NA,NA
KNA,1993,78.66048946166747,65.54263583359041,94.33941466601354,4.4,3.9000000000000004,5,140,120,160,NA,NA,NA
KNA,1994,77.28188085101993,64.37725586870012,92.95381278109262,5.2,4.5,5.9,39,34,44,NA,NA,NA
KNA,1995,75.82619902833376,62.94435207378307,92.30155364250164,5.7,5,6.4,88,78,100,NA,NA,NA
KNA,1996,73.46571262874559,60.75075147682085,89.15908000623811,5.9,5.2,6.7,51,45,58,NA,NA,NA
KNA,1997,70.04414230675552,57.800051972893094,84.85996465738496,5.800000000000001,5.1000000000000005,6.5,210,180,240,NA,NA,NA
KNA,1998,66.19283331556184,54.60491531740312,80.35878696083371,5.2,4.6000000000000005,5.9,96,85,110,NA,NA,NA
KNA,1999,62.526751723560125,51.56441702456318,75.9460284659387,4.7,4.1000000000000005,5.300000000000001,64,57,74,NA,NA,NA
KNA,2000,59.65033908611544,49.171045970632534,72.88936398048477,0,0,0,NA,NA,NA,NA,NA,NA
KNA,2001,57.29427771252852,47.37872367898303,69.65053371965436,2,2,3,87,75,100,NA,NA,NA
KNA,2002,54.96639818868075,45.569190253434606,66.7749656034052,3,3,4,87,75,100,NA,NA,NA
KNA,2003,52.84214625862971,43.932146146042406,63.741550916460845,1,1,1,87,75,100,NA,NA,NA
KNA,2004,51.10071084705449,42.42007781484547,61.543118589831145,2,2,3,87,75,100,NA,NA,NA
KNA,2005,49.90866280482258,41.40790544566742,60.169622291189896,0,0,0,NA,NA,NA,NA,NA,NA
KNA,2006,49.114996317467245,40.689249921338,58.87668816528689,1,1,1,87,75,100,NA,NA,NA
KNA,2007,48.49586148263795,40.352427582027516,57.82322536686416,5,4,5,87,75,100,NA,NA,NA
KNA,2008,47.92640635081967,39.89903408230178,56.9590215394214,6,5,7,87,75,100,NA,NA,NA
KNA,2009,47.29309172382347,39.34871613776018,56.20799550363047,5,4,5,87,75,100,0,0,30
KNA,2010,46.500474897398924,38.584693754712724,55.641604503681606,2,2,3,87,75,100,0,0,42
KNA,2011,45.25504397366262,37.75327118178525,53.91425426031909,1,1,1,87,75,100,0,0,49
KNA,2012,43.614764419161396,36.61833702725731,51.97350355019659,2,2,3,87,75,100,0,0,42
KNA,2013,41.812097883990404,35.13389952355008,50.065267953285975,0,0,0,NA,NA,NA,NA,NA,NA
KNA,2014,40.07593037147707,33.72126464894163,48.35406530387698,8,7,9,87,75,100,NA,NA,NA
KNA,2015,38.626306776341714,32.514476061237254,46.720405033225056,2,2,3,NA,NA,NA,NA,NA,NA
KNA,2016,37.12824158627224,31.49958433514495,44.558438942764994,0,0,0,NA,NA,NA,NA,NA,NA
KNA,2017,35.93472660716307,30.531570068333284,42.90727338367339,1,1,1,87,75,100,0,0,49
KNA,2018,35.222444763064175,29.99640244074518,42.304596968157206,0,0,0,NA,NA,NA,NA,NA,NA
KNA,2019,34.653305112591596,29.25093303729418,41.76340734475758,2,2,3,87,75,100,NA,NA,NA
KOR,1990,102.89651618324058,91.58869083911148,114.96093386759593,72000,68000,76000,89,84,94,0.16,0.13,0.19
KOR,1991,96.74969517688776,85.78275916133778,107.76949163160494,65000,61000,69000,89,84,94,0.17,0.13,0.2
KOR,1992,90.931574718437,80.1708614877611,101.65340629591452,59000,56000,63000,81,77,86,0.17,0.14,0.21
KOR,1993,85.36051313213613,74.85152667801108,95.94758776813677,54000,51000,57000,88,83,93,0.18,0.15,0.22
KOR,1994,80.36503570487935,70.20769074370993,91.09213875944188,49000,46000,52000,78,74,83,0.19,0.15,0.23
KOR,1995,75.81467120590261,65.64555770394331,86.92737124781858,45000,42000,47000,94,89,100,0.2,0.16,0.24
KOR,1996,71.4637665377209,61.92584881803595,81.90974475581083,42000,39000,44000,95,89,100,0.2,0.16,0.24
KOR,1997,67.17729289753478,58.060848564327415,77.12442186578792,39000,37000,42000,85,80,90,0.21,0.17,0.25
KOR,1998,63.17307511568966,54.50915089146039,72.9426811371436,38000,35000,40000,92,87,98,0.22,0.18,0.27
KOR,1999,60.11704449058528,51.57333765687277,69.90450248578202,37000,35000,39000,87,82,93,0.23,0.19,0.28
KOR,2000,58.21903125200938,49.66813866303593,68.43034993321969,23000,22000,25000,94,87,100,2.2,1.3,3.4000000000000004
KOR,2001,57.29206627139044,48.825950887402776,67.32952794848849,40000,37000,43000,94,87,100,2,1.2000000000000002,3.1
KOR,2002,56.865712905693904,48.46317616101094,66.68662907004013,37000,35000,40000,94,87,100,1.8,1.1,2.8000000000000003
KOR,2003,56.48986052573346,48.13964850424879,66.31480199860654,39000,37000,42000,94,87,100,1.6,0.93,2.5
KOR,2004,56.17278742196062,47.736667891238206,66.200806821507,37000,35000,40000,94,87,100,1.4000000000000001,0.81,2.2
KOR,2005,55.67451289420114,46.92677720861522,65.9859309302806,46000,43000,49000,94,87,100,1.2000000000000002,0.67,1.8
KOR,2006,54.82882045346043,46.13347073619638,65.24072943692241,45000,42000,48000,94,87,100,0.97,0.55,1.5
KOR,2007,53.535102563496885,44.921992930117085,64.13452529328492,45000,42000,48000,94,87,100,0.8,0.46,1.2000000000000002
KOR,2008,51.8021494275021,43.11545138248932,62.39831117927246,43000,40000,46000,94,87,100,0.78,0.45,1.2000000000000002
KOR,2009,49.8766732126008,41.38123645176554,60.74718416824286,46000,43000,50000,94,87,100,0.79,0.45,1.2000000000000002
KOR,2010,47.95249079207798,39.447503560215445,58.547996661968675,47000,44000,50000,94,87,100,0.81,0.46,1.2000000000000002
KOR,2011,46.10342575481023,38.13610728868968,56.59740553960461,49000,46000,53000,94,87,100,0.79,0.45,1.2000000000000002
KOR,2012,44.27778344199539,36.623733286802036,54.0649505732271,47000,44000,50000,94,87,100,0.77,0.44,1.2000000000000002
KOR,2013,42.286565608332765,35.133829352860026,51.5254996504562,44000,41000,48000,94,87,100,0.71,0.41000000000000003,1.1
KOR,2014,40.59480351635563,33.721672534189,49.57014306984415,43000,40000,46000,94,87,100,0.71,0.41000000000000003,1.1
KOR,2015,39.55527477904016,32.853687823632306,48.662441763815536,40000,37000,43000,94,87,100,0.73,0.42,1.1
KOR,2016,39.063930924413356,32.57884026468136,47.53478758722338,39000,36000,42000,94,87,100,0.78,0.45,1.2000000000000002
KOR,2017,39.068023873312036,32.364791426345995,47.97134983099691,36000,33000,38000,94,87,100,0.8300000000000001,0.47000000000000003,1.3
KOR,2018,38.455057735878846,31.807704090637092,47.20188170850449,33000,31000,36000,94,87,100,0.87,0.5,1.3
KOR,2019,37.256648245776404,30.613715505371673,46.202131541946756,30000,28000,32000,94,87,100,0.89,0.51,1.4000000000000001
KWT,1990,60.618368733281535,49.71970682831936,73.12415087145271,260,220,290,110,95,120,NA,NA,NA
KWT,1991,60.9591946300636,50.14277704862769,73.5505779208058,310,270,350,110,95,120,NA,NA,NA
KWT,1992,60.843090150123686,50.29593458282707,73.88836389523254,350,300,390,81,72,93,NA,NA,NA
